hex_id,value
8744c1b1dffffff,113
8744c1b1effffff,78
8744c1b21ffffff,
8744c1b23ffffff,13
8744c1b28ffffff,3
8744c1b29ffffff,4
8744c1b2affffff,44
8744c1b2bffffff,68
8744c1b2cffffff,26
8744c1b2dffffff,5
8744c1b2effffff,3
8744c1b44ffffff,6
8744c1b46ffffff,7
8744c1b50ffffff,22
8744c1b51ffffff,10
8744c1b52ffffff,32
8744c1b53ffffff,48
8744c1b54ffffff,16
8744c1b55ffffff,15
8744c1b56ffffff,76
8744c1b60ffffff,1
8744c1b61ffffff,25
8744c1b62ffffff,2
8744c1b63ffffff,
8744c1b66ffffff,5
8744c1b70ffffff,4
8744c1b71ffffff,5
8744c1b72ffffff,108
8744c1b73ffffff,12
8744c1b74ffffff,1
8744c1b76ffffff,7
8744c1b89ffffff,53
8744c1b8bffffff,75
8744c1b8dffffff,13
8744c1b99ffffff,7
8744c1b9bffffff,12
8744c1ba1ffffff,27
8744c1ba8ffffff,197
8744c1ba9ffffff,91
8744c1baaffffff,152
8744c1babffffff,94
8744c1bacffffff,169
8744c1badffffff,112
8744c1baeffffff,106
8744c3000ffffff,
8744c3003ffffff,2
8744c3008ffffff,2
8744c300dffffff,2
8744c300effffff,
8744c3018ffffff,
8744c3025ffffff,
8744c3028ffffff,
8744c3029ffffff,1
8744c302affffff,1
8744c302bffffff,
8744c302dffffff,1
8744c3042ffffff,
8744c3043ffffff,5
8744c3044ffffff,
8744c3045ffffff,2
8744c3046ffffff,
8744c3048ffffff,
8744c3049ffffff,2
8744c304affffff,
8744c304effffff,
8744c3050ffffff,1
8744c3051ffffff,
8744c3055ffffff,
8744c3058ffffff,4
8744c3059ffffff,4
8744c305affffff,
8744c305bffffff,3
8744c305cffffff,1
8744c305dffffff,2
8744c3060ffffff,3
8744c3061ffffff,
8744c3064ffffff,2
8744c3066ffffff,2
8744c3068ffffff,2
8744c3069ffffff,3
8744c306affffff,
8744c306bffffff,2
8744c306cffffff,1
8744c306dffffff,1
8744c306effffff,1
8744c3071ffffff,
8744c3075ffffff,1
8744c3076ffffff,
8744c3088ffffff,
8744c308affffff,1
8744c308dffffff,1
8744c309dffffff,
8744c30c1ffffff,4
8744c30c2ffffff,1
8744c30c3ffffff,5
8744c30c5ffffff,
8744c30c6ffffff,2
8744c30c8ffffff,1
8744c30caffffff,35
8744c30cbffffff,5
8744c30ccffffff,3
8744c30cdffffff,3
8744c30ceffffff,
8744c30d1ffffff,1
8744c30d2ffffff,
8744c30d3ffffff,
8744c30d6ffffff,2
8744c30d8ffffff,15
8744c30d9ffffff,41
8744c30daffffff,3
8744c30dbffffff,
8744c30dcffffff,5
8744c30ddffffff,9
8744c30deffffff,
8744c30e2ffffff,
8744c30e4ffffff,1
8744c30e6ffffff,
8744c30eaffffff,1
8744c30f1ffffff,1
8744c30f2ffffff,2
8744c3100ffffff,1
8744c3104ffffff,
8744c310bffffff,
8744c310dffffff,
8744c3123ffffff,1
8744c3140ffffff,1
8744c3141ffffff,3
8744c3142ffffff,3
8744c3143ffffff,8
8744c3144ffffff,1
8744c3145ffffff,8
8744c314bffffff,1
8744c314cffffff,2
8744c314effffff,3
8744c3151ffffff,
8744c3152ffffff,2
8744c3153ffffff,
8744c3154ffffff,
8744c315bffffff,2
8744c315cffffff,1
8744c3166ffffff,
8744c3168ffffff,9
8744c3169ffffff,17
8744c316affffff,
8744c316bffffff,9
8744c316effffff,2
8744c3170ffffff,
8744c3172ffffff,
8744c3173ffffff,1
8744c3174ffffff,
8744c3175ffffff,1
8744c3200ffffff,17
8744c3201ffffff,11
8744c3202ffffff,14
8744c3203ffffff,43
8744c3204ffffff,2
8744c3205ffffff,
8744c3206ffffff,4
8744c3209ffffff,
8744c320affffff,1
8744c320bffffff,
8744c320cffffff,2
8744c320dffffff,4
8744c320effffff,1
8744c3210ffffff,2
8744c3211ffffff,12
8744c3212ffffff,4
8744c3213ffffff,1
8744c3214ffffff,5
8744c3215ffffff,8
8744c3216ffffff,
8744c3218ffffff,1
8744c3219ffffff,3
8744c321affffff,
8744c321bffffff,1
8744c321cffffff,10
8744c321dffffff,3
8744c321effffff,2
8744c3220ffffff,1
8744c3221ffffff,5
8744c3222ffffff,1
8744c3224ffffff,
8744c3225ffffff,2
8744c3226ffffff,3
8744c3228ffffff,3
8744c3229ffffff,3
8744c322affffff,2
8744c322bffffff,2
8744c322cffffff,3
8744c322dffffff,2
8744c322effffff,1
8744c3232ffffff,5
8744c3233ffffff,2
8744c3234ffffff,
8744c3235ffffff,
8744c3236ffffff,1
8744c3241ffffff,1
8744c3242ffffff,2
8744c3244ffffff,15
8744c3245ffffff,1
8744c3246ffffff,23
8744c3248ffffff,2
8744c3249ffffff,
8744c324affffff,6
8744c324bffffff,4
8744c324cffffff,
8744c324dffffff,1
8744c324effffff,2
8744c3250ffffff,1
8744c3251ffffff,3
8744c3252ffffff,1
8744c3253ffffff,3
8744c3254ffffff,3
8744c3255ffffff,1
8744c3256ffffff,1
8744c3258ffffff,1
8744c3259ffffff,3
8744c325bffffff,
8744c325cffffff,2
8744c325dffffff,
8744c3260ffffff,3
8744c3261ffffff,4
8744c3263ffffff,1
8744c3265ffffff,2
8744c3266ffffff,
8744c3269ffffff,
8744c326affffff,1
8744c326bffffff,4
8744c326cffffff,2
8744c326dffffff,4
8744c326effffff,
8744c3270ffffff,
8744c3271ffffff,
8744c3272ffffff,
8744c3273ffffff,2
8744c3275ffffff,1
8744c3276ffffff,2
8744c3280ffffff,3
8744c3281ffffff,4
8744c3282ffffff,2
8744c3283ffffff,1
8744c3284ffffff,1
8744c3285ffffff,
8744c3288ffffff,
8744c3289ffffff,2
8744c328affffff,6
8744c328bffffff,3
8744c328cffffff,1
8744c328dffffff,1
8744c328effffff,7
8744c3290ffffff,
8744c3291ffffff,2
8744c3292ffffff,
8744c3293ffffff,5
8744c3294ffffff,
8744c3295ffffff,3
8744c3296ffffff,6
8744c3298ffffff,49
8744c3299ffffff,32
8744c329affffff,6
8744c329bffffff,6
8744c329cffffff,12
8744c329dffffff,32
8744c329effffff,6
8744c32a0ffffff,1
8744c32a1ffffff,1
8744c32a2ffffff,4
8744c32a3ffffff,1
8744c32a4ffffff,1
8744c32a5ffffff,1
8744c32a6ffffff,1
8744c32a9ffffff,1
8744c32aaffffff,4
8744c32abffffff,3
8744c32acffffff,7
8744c32adffffff,1
8744c32aeffffff,2
8744c32b0ffffff,1
8744c32b1ffffff,
8744c32b2ffffff,2
8744c32b3ffffff,
8744c32b6ffffff,
8744c32c0ffffff,2
8744c32c1ffffff,28
8744c32c2ffffff,1
8744c32c4ffffff,4
8744c32c5ffffff,6
8744c32c6ffffff,
8744c32c8ffffff,4
8744c32c9ffffff,4
8744c32caffffff,3
8744c32cbffffff,28
8744c32ccffffff,5
8744c32cdffffff,2
8744c32ceffffff,3
8744c32d0ffffff,2
8744c32d1ffffff,4
8744c32d2ffffff,
8744c32d3ffffff,
8744c32d4ffffff,3
8744c32d5ffffff,2
8744c32d6ffffff,3
8744c32d8ffffff,5
8744c32d9ffffff,2
8744c32daffffff,8
8744c32dcffffff,3
8744c32ddffffff,2
8744c32deffffff,4
8744c32e0ffffff,2
8744c32e1ffffff,1
8744c32e2ffffff,6
8744c32e3ffffff,4
8744c32e4ffffff,7
8744c32e5ffffff,
8744c32e6ffffff,9
8744c32e8ffffff,2
8744c32e9ffffff,3
8744c32eaffffff,6
8744c32ebffffff,1
8744c32ecffffff,
8744c32edffffff,3
8744c32eeffffff,1
8744c32f0ffffff,2
8744c32f1ffffff,
8744c32f2ffffff,2
8744c32f3ffffff,4
8744c32f4ffffff,
8744c32f5ffffff,5
8744c32f6ffffff,3
8744c3300ffffff,1
8744c3301ffffff,2
8744c3302ffffff,1
8744c3303ffffff,1
8744c3304ffffff,1
8744c3305ffffff,4
8744c3306ffffff,
8744c3308ffffff,3
8744c3309ffffff,5
8744c330affffff,3
8744c330bffffff,1
8744c330cffffff,1
8744c330dffffff,4
8744c330effffff,1
8744c3310ffffff,1
8744c3311ffffff,1
8744c3312ffffff,2
8744c3314ffffff,
8744c3316ffffff,1
8744c3318ffffff,
8744c3319ffffff,1
8744c331affffff,2
8744c331bffffff,
8744c331cffffff,
8744c331dffffff,1
8744c331effffff,
8744c3320ffffff,
8744c3321ffffff,2
8744c3322ffffff,
8744c3323ffffff,5
8744c3324ffffff,11
8744c3325ffffff,
8744c3326ffffff,3
8744c3328ffffff,16
8744c3329ffffff,5
8744c332affffff,7
8744c332bffffff,1
8744c332cffffff,6
8744c332effffff,6
8744c3330ffffff,21
8744c3331ffffff,
8744c3332ffffff,5
8744c3333ffffff,2
8744c3334ffffff,
8744c3335ffffff,1
8744c3336ffffff,12
8744c3340ffffff,
8744c3341ffffff,
8744c3342ffffff,
8744c3343ffffff,2
8744c3344ffffff,
8744c3345ffffff,5
8744c3346ffffff,1
8744c3348ffffff,
8744c334affffff,3
8744c334bffffff,1
8744c334cffffff,2
8744c334dffffff,1
8744c3350ffffff,4
8744c3351ffffff,
8744c3352ffffff,2
8744c3353ffffff,
8744c3354ffffff,
8744c3355ffffff,
8744c3356ffffff,
8744c3358ffffff,3
8744c3359ffffff,2
8744c335affffff,3
8744c335bffffff,2
8744c335cffffff,
8744c335dffffff,13
8744c335effffff,
8744c3360ffffff,3
8744c3361ffffff,1
8744c3362ffffff,5
8744c3363ffffff,
8744c3364ffffff,
8744c3365ffffff,6
8744c3366ffffff,4
8744c3368ffffff,3
8744c3369ffffff,3
8744c336affffff,2
8744c336bffffff,2
8744c336dffffff,
8744c336effffff,
8744c3370ffffff,
8744c3371ffffff,1
8744c3372ffffff,
8744c3373ffffff,
8744c3374ffffff,1
8744c3375ffffff,3
8744c3376ffffff,1
8744c3380ffffff,
8744c3382ffffff,2
8744c3383ffffff,1
8744c3384ffffff,1
8744c3385ffffff,2
8744c3386ffffff,4
8744c3388ffffff,6
8744c3389ffffff,
8744c338affffff,2
8744c338bffffff,1
8744c338cffffff,18
8744c338dffffff,2
8744c338effffff,3
8744c3390ffffff,4
8744c3391ffffff,4
8744c3392ffffff,1
8744c3393ffffff,1
8744c3394ffffff,
8744c3396ffffff,3
8744c3398ffffff,
8744c3399ffffff,1
8744c339affffff,
8744c339cffffff,3
8744c339dffffff,1
8744c339effffff,5
8744c33a0ffffff,
8744c33a1ffffff,
8744c33a4ffffff,1
8744c33a5ffffff,1
8744c33a8ffffff,
8744c33a9ffffff,1
8744c33aaffffff,
8744c33abffffff,1
8744c33adffffff,
8744c33aeffffff,3
8744c33b4ffffff,3
8744c33b5ffffff,
8744c33b6ffffff,
8744c3441ffffff,1
8744c3448ffffff,
8744c3449ffffff,1
8744c344dffffff,
8744c344effffff,
8744c346affffff,5
8744c346bffffff,1
8744c3629ffffff,
8744c362dffffff,3
8744c3660ffffff,2
8744c3662ffffff,
8744c3664ffffff,
8744c3665ffffff,2
8744c3668ffffff,1
8744c3669ffffff,4
8744c366cffffff,1
8744c366dffffff,20
8744c3674ffffff,1
8744c3675ffffff,
8744c3701ffffff,
8744c3704ffffff,
8744c3705ffffff,
8744c3706ffffff,
8744c3709ffffff,
8744c370cffffff,
8744c3714ffffff,1
8744c3715ffffff,
8744c3721ffffff,1
8744c3722ffffff,1
8744c3723ffffff,
8744c3724ffffff,
8744c3725ffffff,1
8744c3726ffffff,
8744c3728ffffff,
8744c3729ffffff,1
8744c372bffffff,
8744c372dffffff,
8744c372effffff,1
8744c3730ffffff,
8744c3731ffffff,4
8744c3732ffffff,
8744c3733ffffff,1
8744c3734ffffff,1
8744c3735ffffff,
8744c3736ffffff,1
8744c3740ffffff,2
8744c3741ffffff,
8744c3742ffffff,1
8744c3743ffffff,
8744c3744ffffff,1
8744c3745ffffff,1
8744c374affffff,1
8744c374bffffff,1
8744c374cffffff,2
8744c374effffff,
8744c3750ffffff,
8744c3751ffffff,1
8744c3752ffffff,1
8744c3753ffffff,1
8744c3754ffffff,2
8744c3755ffffff,4
8744c3758ffffff,1
8744c3759ffffff,4
8744c375affffff,1
8744c375bffffff,
8744c375cffffff,
8744c375effffff,1
8744c3760ffffff,7
8744c3761ffffff,
8744c3763ffffff,2
8744c3764ffffff,21
8744c3765ffffff,1
8744c3766ffffff,9
8744c3768ffffff,3
8744c376affffff,3
8744c376bffffff,
8744c376cffffff,1
8744c376dffffff,2
8744c376effffff,3
8744c3770ffffff,
8744c3771ffffff,
8744c3772ffffff,
8744c3776ffffff,
8744c3849ffffff,
8744c384dffffff,1
8744c384effffff,
8744c386bffffff,
8744c38c1ffffff,
8744c38c4ffffff,2
8744c38c6ffffff,2
8744c38c9ffffff,1
8744c38caffffff,
8744c38cbffffff,2
8744c38ccffffff,
8744c38cdffffff,1
8744c38ceffffff,1
8744c38d8ffffff,
8744c38d9ffffff,3
8744c38daffffff,
8744c38dbffffff,
8744c38ddffffff,1
8744c38e9ffffff,1
8744c38ebffffff,1
8744c3942ffffff,4
8744c3943ffffff,1
8744c3944ffffff,
8744c3945ffffff,3
8744c3946ffffff,1
8744c3948ffffff,6
8744c3949ffffff,2
8744c394affffff,1
8744c394bffffff,10
8744c394cffffff,7
8744c394dffffff,
8744c394effffff,2
8744c3950ffffff,20
8744c3951ffffff,5
8744c3955ffffff,3
8744c395cffffff,7
8744c395dffffff,4
8744c3961ffffff,2
8744c3962ffffff,
8744c3963ffffff,2
8744c3964ffffff,2
8744c3965ffffff,1
8744c3966ffffff,1
8744c3968ffffff,
8744c396bffffff,1
8744c396cffffff,1
8744c396dffffff,
8744c3970ffffff,13
8744c3971ffffff,4
8744c3972ffffff,33
8744c3973ffffff,
8744c3975ffffff,12
8744c3a00ffffff,45
8744c3a01ffffff,104
8744c3a02ffffff,71
8744c3a03ffffff,83
8744c3a04ffffff,88
8744c3a05ffffff,93
8744c3a06ffffff,93
8744c3a08ffffff,18
8744c3a09ffffff,8
8744c3a0affffff,5
8744c3a0bffffff,12
8744c3a0cffffff,25
8744c3a0dffffff,43
8744c3a0effffff,2
8744c3a10ffffff,24
8744c3a11ffffff,2
8744c3a12ffffff,11
8744c3a13ffffff,22
8744c3a14ffffff,52
8744c3a15ffffff,76
8744c3a16ffffff,22
8744c3a18ffffff,8
8744c3a19ffffff,18
8744c3a1affffff,6
8744c3a1bffffff,14
8744c3a1cffffff,26
8744c3a1dffffff,32
8744c3a1effffff,2
8744c3a20ffffff,10
8744c3a21ffffff,4
8744c3a22ffffff,1
8744c3a23ffffff,58
8744c3a24ffffff,13
8744c3a25ffffff,9
8744c3a26ffffff,9
8744c3a28ffffff,73
8744c3a29ffffff,21
8744c3a2affffff,61
8744c3a2bffffff,61
8744c3a2cffffff,67
8744c3a2dffffff,64
8744c3a2effffff,63
8744c3a30ffffff,26
8744c3a31ffffff,57
8744c3a32ffffff,57
8744c3a33ffffff,81
8744c3a34ffffff,3
8744c3a35ffffff,1
8744c3a36ffffff,8
8744c3a40ffffff,2
8744c3a41ffffff,3
8744c3a42ffffff,8
8744c3a43ffffff,13
8744c3a44ffffff,12
8744c3a46ffffff,2
8744c3a48ffffff,23
8744c3a49ffffff,25
8744c3a4affffff,4
8744c3a4bffffff,4
8744c3a4cffffff,4
8744c3a4dffffff,32
8744c3a4effffff,2
8744c3a50ffffff,3
8744c3a51ffffff,4
8744c3a52ffffff,1
8744c3a53ffffff,
8744c3a54ffffff,3
8744c3a55ffffff,2
8744c3a56ffffff,
8744c3a58ffffff,3
8744c3a59ffffff,11
8744c3a5affffff,21
8744c3a5bffffff,12
8744c3a5cffffff,
8744c3a5dffffff,1
8744c3a5effffff,3
8744c3a60ffffff,
8744c3a61ffffff,2
8744c3a62ffffff,10
8744c3a63ffffff,2
8744c3a64ffffff,10
8744c3a65ffffff,5
8744c3a66ffffff,4
8744c3a68ffffff,18
8744c3a69ffffff,7
8744c3a6affffff,6
8744c3a6bffffff,27
8744c3a6cffffff,5
8744c3a6dffffff,14
8744c3a6effffff,10
8744c3a70ffffff,4
8744c3a71ffffff,1
8744c3a72ffffff,5
8744c3a73ffffff,11
8744c3a74ffffff,16
8744c3a75ffffff,4
8744c3a76ffffff,58
8744c3a80ffffff,11
8744c3a81ffffff,7
8744c3a82ffffff,4
8744c3a83ffffff,
8744c3a84ffffff,2
8744c3a85ffffff,5
8744c3a86ffffff,
8744c3a88ffffff,12
8744c3a89ffffff,3
8744c3a8affffff,14
8744c3a8bffffff,6
8744c3a8cffffff,8
8744c3a8dffffff,5
8744c3a8effffff,3
8744c3a90ffffff,6
8744c3a91ffffff,1
8744c3a92ffffff,1
8744c3a95ffffff,1
8744c3a99ffffff,12
8744c3a9bffffff,2
8744c3a9cffffff,1
8744c3a9dffffff,
8744c3aa0ffffff,6
8744c3aa1ffffff,14
8744c3aa2ffffff,4
8744c3aa3ffffff,6
8744c3aa4ffffff,5
8744c3aa5ffffff,3
8744c3aa6ffffff,8
8744c3aa8ffffff,6
8744c3aa9ffffff,1
8744c3aaaffffff,5
8744c3aabffffff,2
8744c3aacffffff,13
8744c3aadffffff,9
8744c3aaeffffff,11
8744c3ab0ffffff,7
8744c3ab1ffffff,
8744c3ab2ffffff,
8744c3ab3ffffff,
8744c3ab4ffffff,
8744c3ab5ffffff,1
8744c3ab6ffffff,1
8744c3ac0ffffff,
8744c3ac1ffffff,6
8744c3ac2ffffff,3
8744c3ac3ffffff,2
8744c3ac4ffffff,1
8744c3ac5ffffff,12
8744c3ac6ffffff,13
8744c3ac8ffffff,
8744c3ac9ffffff,
8744c3acaffffff,3
8744c3acbffffff,3
8744c3accffffff,1
8744c3acdffffff,1
8744c3aceffffff,2
8744c3ad0ffffff,3
8744c3ad1ffffff,3
8744c3ad2ffffff,1
8744c3ad3ffffff,
8744c3ad4ffffff,4
8744c3ad5ffffff,1
8744c3ad6ffffff,
8744c3ad8ffffff,
8744c3ad9ffffff,2
8744c3adaffffff,
8744c3adbffffff,3
8744c3adcffffff,3
8744c3addffffff,
8744c3adeffffff,2
8744c3ae0ffffff,3
8744c3ae1ffffff,4
8744c3ae2ffffff,1
8744c3ae3ffffff,5
8744c3ae4ffffff,3
8744c3ae5ffffff,3
8744c3ae6ffffff,1
8744c3ae8ffffff,1
8744c3ae9ffffff,12
8744c3aeaffffff,3
8744c3aebffffff,
8744c3aecffffff,3
8744c3aedffffff,4
8744c3aeeffffff,6
8744c3af0ffffff,27
8744c3af1ffffff,4
8744c3af2ffffff,3
8744c3af3ffffff,5
8744c3af4ffffff,33
8744c3af5ffffff,17
8744c3af6ffffff,6
8744c3b01ffffff,12
8744c3b02ffffff,4
8744c3b03ffffff,
8744c3b04ffffff,1
8744c3b06ffffff,3
8744c3b08ffffff,13
8744c3b09ffffff,23
8744c3b0affffff,33
8744c3b0bffffff,29
8744c3b0cffffff,14
8744c3b0dffffff,11
8744c3b0effffff,3
8744c3b10ffffff,1
8744c3b11ffffff,2
8744c3b12ffffff,
8744c3b13ffffff,
8744c3b14ffffff,
8744c3b15ffffff,1
8744c3b18ffffff,4
8744c3b19ffffff,26
8744c3b1affffff,2
8744c3b1bffffff,5
8744c3b1cffffff,8
8744c3b1dffffff,14
8744c3b1effffff,1
8744c3b20ffffff,
8744c3b22ffffff,
8744c3b23ffffff,
8744c3b26ffffff,
8744c3b28ffffff,4
8744c3b29ffffff,7
8744c3b2affffff,3
8744c3b2bffffff,11
8744c3b2cffffff,
8744c3b2dffffff,1
8744c3b2effffff,3
8744c3b30ffffff,2
8744c3b31ffffff,2
8744c3b32ffffff,2
8744c3b33ffffff,3
8744c3b34ffffff,1
8744c3b35ffffff,3
8744c3b40ffffff,19
8744c3b41ffffff,8
8744c3b42ffffff,20
8744c3b43ffffff,12
8744c3b44ffffff,4
8744c3b45ffffff,4
8744c3b46ffffff,9
8744c3b48ffffff,26
8744c3b49ffffff,13
8744c3b4affffff,3
8744c3b4bffffff,27
8744c3b4cffffff,17
8744c3b4dffffff,78
8744c3b4effffff,6
8744c3b50ffffff,29
8744c3b51ffffff,22
8744c3b52ffffff,12
8744c3b53ffffff,44
8744c3b54ffffff,1
8744c3b55ffffff,19
8744c3b56ffffff,23
8744c3b58ffffff,5
8744c3b59ffffff,7
8744c3b5affffff,14
8744c3b5bffffff,1
8744c3b5cffffff,42
8744c3b5dffffff,18
8744c3b5effffff,55
8744c3b60ffffff,4
8744c3b61ffffff,1
8744c3b62ffffff,4
8744c3b63ffffff,9
8744c3b64ffffff,6
8744c3b65ffffff,2
8744c3b66ffffff,3
8744c3b68ffffff,37
8744c3b69ffffff,81
8744c3b6affffff,15
8744c3b6bffffff,45
8744c3b6cffffff,5
8744c3b6dffffff,8
8744c3b6effffff,6
8744c3b70ffffff,2
8744c3b71ffffff,5
8744c3b72ffffff,4
8744c3b73ffffff,5
8744c3b74ffffff,
8744c3b75ffffff,7
8744c3b76ffffff,12
8744c3b81ffffff,1
8744c3b82ffffff,
8744c3b83ffffff,2
8744c3b88ffffff,1
8744c3b89ffffff,15
8744c3b8bffffff,2
8744c3b8dffffff,10
8744c3b8effffff,7
8744c3b90ffffff,
8744c3b92ffffff,
8744c3b93ffffff,
8744c3b96ffffff,
8744c3b98ffffff,
8744c3b99ffffff,1
8744c3b9affffff,
8744c3b9bffffff,1
8744c3b9cffffff,
8744c3b9dffffff,2
8744c3ba1ffffff,3
8744c3ba5ffffff,1
8744c3ba8ffffff,4
8744c3ba9ffffff,15
8744c3baaffffff,5
8744c3babffffff,1
8744c3bacffffff,2
8744c3badffffff,9
8744c3bb6ffffff,
8744cc48affffff,11
8744cc492ffffff,2
8744cc493ffffff,6
8744cc496ffffff,1
8744cc498ffffff,3
8744cc499ffffff,6
8744cc49affffff,2
8744cc49cffffff,16
8744cc49dffffff,9
8744cc49effffff,4
8744ce002ffffff,1
8744ce004ffffff,10
8744ce006ffffff,2
8744ce011ffffff,21
8744ce013ffffff,43
8744ce014ffffff,3
8744ce016ffffff,3
8744ce018ffffff,
8744ce01cffffff,10
8744ce01dffffff,1
8744ce01effffff,2
8744ce020ffffff,6
8744ce021ffffff,8
8744ce022ffffff,43
8744ce024ffffff,2
8744ce025ffffff,41
8744ce026ffffff,3
8744ce028ffffff,
8744ce02cffffff,1
8744ce030ffffff,14
8744ce031ffffff,
8744ce032ffffff,9
8744ce033ffffff,4
8744ce034ffffff,5
8744ce036ffffff,
8744ce064ffffff,2
8744ce066ffffff,1
8744ce080ffffff,1
8744ce082ffffff,1
8744ce083ffffff,1
8744ce084ffffff,7
8744ce085ffffff,2
8744ce08affffff,1
8744ce08cffffff,4
8744ce091ffffff,
8744ce092ffffff,1
8744ce093ffffff,
8744ce094ffffff,5
8744ce096ffffff,3
8744ce098ffffff,2
8744ce099ffffff,1
8744ce09bffffff,15
8744ce09cffffff,1
8744ce09dffffff,1
8744ce0a0ffffff,3
8744ce0a1ffffff,2
8744ce0a2ffffff,8
8744ce0a3ffffff,2
8744ce0a4ffffff,6
8744ce0a5ffffff,
8744ce0a6ffffff,9
8744ce0a8ffffff,23
8744ce0aaffffff,3
8744ce0abffffff,7
8744ce0acffffff,2
8744ce0adffffff,23
8744ce0aeffffff,10
8744ce0b0ffffff,3
8744ce0b2ffffff,2
8744ce0b4ffffff,2
8744ce0b5ffffff,3
8744ce0b6ffffff,3
8744ce0f0ffffff,
8744ce100ffffff,9
8744ce101ffffff,9
8744ce102ffffff,
8744ce103ffffff,5
8744ce104ffffff,4
8744ce105ffffff,1
8744ce106ffffff,4
8744ce108ffffff,7
8744ce109ffffff,4
8744ce10affffff,20
8744ce10bffffff,3
8744ce10cffffff,6
8744ce10dffffff,5
8744ce10effffff,3
8744ce110ffffff,15
8744ce111ffffff,6
8744ce112ffffff,19
8744ce113ffffff,10
8744ce114ffffff,16
8744ce115ffffff,3
8744ce116ffffff,12
8744ce118ffffff,16
8744ce119ffffff,1
8744ce11affffff,42
8744ce11bffffff,3
8744ce11cffffff,2
8744ce11dffffff,7
8744ce11effffff,4
8744ce120ffffff,5
8744ce121ffffff,3
8744ce122ffffff,
8744ce123ffffff,
8744ce124ffffff,8
8744ce125ffffff,1
8744ce126ffffff,7
8744ce128ffffff,13
8744ce129ffffff,7
8744ce12affffff,8
8744ce12bffffff,2
8744ce12cffffff,11
8744ce12dffffff,6
8744ce12effffff,4
8744ce130ffffff,4
8744ce131ffffff,
8744ce132ffffff,11
8744ce133ffffff,8
8744ce134ffffff,13
8744ce135ffffff,8
8744ce136ffffff,15
8744ce144ffffff,10
8744ce146ffffff,
8744ce148ffffff,3
8744ce151ffffff,2
8744ce152ffffff,1
8744ce153ffffff,
8744ce154ffffff,2
8744ce155ffffff,2
8744ce156ffffff,5
8744ce15cffffff,3
8744ce15effffff,5
8744ce160ffffff,4
8744ce162ffffff,5
8744ce163ffffff,6
8744ce164ffffff,3
8744ce165ffffff,3
8744ce166ffffff,5
8744ce168ffffff,1
8744ce16cffffff,2
8744ce16dffffff,
8744ce16effffff,3
8744ce170ffffff,6
8744ce171ffffff,6
8744ce172ffffff,3
8744ce173ffffff,3
8744ce174ffffff,2
8744ce175ffffff,
8744ce176ffffff,2
8744ce180ffffff,8
8744ce181ffffff,15
8744ce182ffffff,7
8744ce183ffffff,6
8744ce184ffffff,3
8744ce185ffffff,8
8744ce186ffffff,1
8744ce188ffffff,18
8744ce189ffffff,7
8744ce18affffff,7
8744ce18bffffff,21
8744ce18cffffff,5
8744ce18dffffff,6
8744ce18effffff,8
8744ce190ffffff,11
8744ce191ffffff,10
8744ce192ffffff,5
8744ce193ffffff,8
8744ce194ffffff,4
8744ce195ffffff,4
8744ce196ffffff,12
8744ce198ffffff,8
8744ce199ffffff,4
8744ce19affffff,27
8744ce19bffffff,2
8744ce19cffffff,1
8744ce19dffffff,7
8744ce19effffff,16
8744ce1a0ffffff,8
8744ce1a1ffffff,2
8744ce1a2ffffff,6
8744ce1a3ffffff,11
8744ce1a4ffffff,5
8744ce1a5ffffff,5
8744ce1a6ffffff,8
8744ce1a8ffffff,11
8744ce1a9ffffff,20
8744ce1aaffffff,12
8744ce1abffffff,4
8744ce1acffffff,9
8744ce1adffffff,29
8744ce1aeffffff,3
8744ce1b0ffffff,3
8744ce1b1ffffff,
8744ce1b2ffffff,3
8744ce1b3ffffff,3
8744ce1b4ffffff,7
8744ce1b5ffffff,11
8744ce1b6ffffff,1
8744ce400ffffff,
8744ce402ffffff,2
8744ce406ffffff,
8744ce410ffffff,3
8744ce414ffffff,5
8744ce415ffffff,2
8744ce416ffffff,2
8744ce420ffffff,2
8744ce422ffffff,6
8744ce423ffffff,
8744ce424ffffff,
8744ce425ffffff,2
8744ce426ffffff,33
8744ce429ffffff,
8744ce42cffffff,
8744ce42dffffff,
8744ce430ffffff,6
8744ce431ffffff,9
8744ce433ffffff,1
8744ce434ffffff,52
8744ce435ffffff,69
8744ce436ffffff,13
8744ce444ffffff,3
8744ce460ffffff,1
8744ce462ffffff,14
8744ce464ffffff,6
8744ce465ffffff,1
8744ce466ffffff,11
8744ce46cffffff,2
8744ce470ffffff,1
8744ce471ffffff,2
8744ce472ffffff,1
8744ce473ffffff,
8744ce474ffffff,2
8744ce475ffffff,12
8744ce500ffffff,8
8744ce502ffffff,7
8744ce503ffffff,2
8744ce504ffffff,1
8744ce506ffffff,5
8744ce508ffffff,1
8744ce509ffffff,1
8744ce50affffff,7
8744ce50bffffff,1
8744ce50dffffff,2
8744ce50effffff,
8744ce510ffffff,1
8744ce511ffffff,2
8744ce512ffffff,9
8744ce513ffffff,2
8744ce514ffffff,1
8744ce515ffffff,
8744ce516ffffff,1
8744ce518ffffff,14
8744ce519ffffff,15
8744ce51affffff,34
8744ce51bffffff,75
8744ce51cffffff,
8744ce51dffffff,9
8744ce51effffff,2
8744ce520ffffff,
8744ce521ffffff,
8744ce525ffffff,2
8744ce526ffffff,
